WeekNum,Day,Hr(s),Min(s),NAV($),Drawdown($)
1,4,2,15,168.22,168.22
1,4,2,30,144.37,144.37
1,4,2,45,171.93,171.93
1,4,3,0,109.39,109.39
1,4,3,15,72.82,72.82
1,4,3,30,65.93,65.93
1,4,3,45,81.30,81.30
1,4,4,0,73.88,73.88
1,4,4,15,63.81,63.81
1,4,4,30,56.92,56.92
1,4,4,45,-2.97,-2.97
1,4,5,0,-8.27,-8.27
1,4,5,15,-67.10,-67.10
1,4,5,30,-43.25,-43.25
1,4,5,45,-35.83,-35.83
1,4,6,0,-25.23,-25.23
1,4,6,15,-27.35,-27.35
1,4,6,30,-56.50,-56.50
1,4,6,45,-56.50,-56.50
1,5,7,0,-94.81,-94.81
1,5,7,15,-77.85,-77.85
1,5,7,30,-54.53,-54.53
1,5,7,45,-82.09,-82.09
1,5,8,0,-88.45,-88.45
1,5,8,15,-78.91,-78.91
1,5,8,30,-105.94,-105.94
1,5,8,45,-89.51,-89.51
1,5,9,0,-69.90,-69.90
1,5,9,15,-110.18,-110.18
1,5,9,30,-93.22,-93.22
1,5,9,45,-100.64,-100.64
1,5,10,0,-102.23,-102.23
1,5,10,15,-63.01,-63.01
1,5,10,30,-61.42,-61.42
1,5,10,45,-61.95,-61.95
1,5,11,0,-66.19,-66.19
1,5,11,15,-72.55,-72.55
1,5,11,30,-85.80,-85.80
1,5,11,45,-95.87,-95.87
1,5,12,0,-122.90,-122.90
1,5,12,15,-104.35,-104.35
1,5,12,30,-95.34,-95.34
1,5,12,45,-97.99,-97.99
1,5,13,0,-110.18,-110.18
1,5,13,15,-112.83,-112.83
1,5,13,30,-102.76,-102.76
1,5,13,45,-80.50,-80.50
1,5,14,0,-59.83,-59.83
1,5,14,15,-70.96,-70.96
1,5,14,30,-71.49,-71.49
1,5,14,45,-81.56,-81.56
1,5,15,0,-61.42,-61.42
1,5,15,15,-31.21,-31.21
1,5,15,30,-56.12,-56.12
1,5,15,45,-23.79,-23.79
1,5,16,0,3.80,3.80
1,5,16,15,27.56,27.56
1,5,16,30,51.23,51.23
1,5,16,45,42.43,42.43
1,5,17,0,12.73,12.73
1,5,17,15,40.78,40.78
1,5,17,30,19.88,19.88
1,5,17,45,14.38,14.38
1,5,18,0,30.88,30.88
1,5,18,15,33.08,33.08
1,5,18,30,93.82,93.82
1,5,18,45,77.58,77.58
1,5,19,0,84.30,84.30
1,5,19,15,110.62,110.62
1,5,19,30,119.58,119.58
1,5,19,45,78.70,78.70
1,5,20,0,83.74,83.74
1,5,20,15,106.14,106.14
1,5,20,30,124.70,124.70
1,5,20,45,111.13,111.13
1,5,21,0,89.89,89.89
1,5,21,15,94.02,94.02
1,5,21,30,76.32,76.32
1,5,21,45,95.79,95.79
1,5,22,0,86.94,86.94
1,5,22,15,178.98,178.98
1,5,22,30,155.97,155.97
1,5,22,45,0.00,0.00
1,5,23,0,0.00,0.00
1,5,23,15,0.00,0.00
1,5,23,30,0.00,0.00
1,5,23,45,0.00,0.00
1,5,24,0,0.00,0.00
1,5,24,15,0.00,0.00
1,5,24,30,0.00,0.00
1,5,24,45,0.00,0.00
1,5,1,0,0.00,0.00
1,5,1,15,0.00,0.00
1,5,1,30,0.00,0.00
1,5,1,45,0.00,0.00
1,5,2,0,0.00,0.00
1,5,2,15,0.00,0.00
1,5,2,30,0.00,0.00
1,5,2,45,0.00,0.00
1,5,3,0,0.00,0.00
1,5,3,15,0.00,0.00
1,5,3,30,0.00,0.00
1,5,3,45,0.00,0.00
1,5,4,0,0.00,0.00
1,5,4,15,0.00,0.00
1,5,4,30,0.00,0.00
1,5,4,45,0.00,0.00
1,5,5,0,0.00,0.00
1,5,5,15,0.00,0.00
1,5,5,30,0.00,0.00
1,5,5,45,0.00,0.00
1,5,6,0,0.00,0.00
1,5,6,15,0.00,0.00
1,5,6,30,0.00,0.00
1,5,6,45,0.00,0.00
2,1,7,15,0.00,0.00
2,1,7,30,0.00,0.00
2,1,7,45,0.00,0.00
2,1,8,0,0.00,0.00
2,1,8,15,0.00,0.00
2,1,8,30,0.00,0.00
2,1,8,45,0.00,0.00
2,1,9,0,0.00,0.00
2,1,9,15,0.00,0.00
2,1,9,30,0.00,0.00
2,1,9,45,0.00,0.00
2,1,10,0,0.00,0.00
2,1,10,15,0.00,0.00
2,1,10,30,0.00,0.00
2,1,10,45,0.00,0.00
2,1,11,0,0.00,0.00
2,1,11,15,0.00,0.00
2,1,11,30,0.00,0.00
2,1,11,45,0.00,0.00
2,1,12,0,0.00,0.00
2,1,12,15,0.00,0.00
2,1,12,30,0.00,0.00
2,1,12,45,0.00,0.00
2,1,13,0,0.00,0.00
2,1,13,15,0.00,0.00
2,1,13,30,0.00,0.00
2,1,13,45,0.00,0.00
2,1,14,0,0.00,0.00
2,1,14,15,0.00,0.00
2,1,14,30,0.00,0.00
2,1,14,45,0.00,0.00
2,1,15,0,0.00,0.00
2,1,15,15,0.00,0.00
2,1,15,30,0.00,0.00
2,1,15,45,-0.41,-0.41
2,1,16,0,-1.26,-1.26
2,1,16,15,-2.23,-2.23
2,1,16,30,-2.36,-2.36
2,1,16,45,-2.17,-2.17
2,1,17,0,-1.72,-1.72
2,1,17,15,-3.85,-3.85
2,1,17,30,-3.28,-3.28
2,1,17,45,-3.70,-3.70
2,1,18,0,-4.76,-4.76
2,1,18,15,-4.08,-4.08
2,1,18,30,-4.92,-4.92
2,1,18,45,-3.39,-3.39
2,1,19,0,-4.07,-4.07
2,1,19,15,-3.87,-3.87
2,1,19,30,-3.64,-3.64
2,1,19,45,-4.29,-4.29
2,1,20,0,-4.46,-4.46
2,1,20,15,-3.55,-3.55
2,1,20,30,-3.70,-3.70
2,1,20,45,-3.78,-3.78
2,1,21,0,-3.67,-3.67
2,1,21,15,-3.63,-3.63
2,1,21,30,-3.89,-3.89
2,1,21,45,-4.15,-4.15
2,1,22,0,-3.96,-3.96
2,1,22,15,-3.72,-3.72
2,1,22,30,-3.23,-3.23
2,1,22,45,-3.30,-3.30
2,1,23,0,-3.79,-3.79
2,1,23,15,-3.51,-3.51
2,1,23,30,-2.85,-2.85
2,1,23,45,-2.62,-2.62
2,1,24,0,-2.40,-2.40
2,1,24,15,-2.85,-2.85
2,1,24,30,-2.34,-2.34
2,1,24,45,-2.75,-2.75
2,1,1,0,-2.45,-2.45
2,1,1,15,-3.55,-3.55
2,1,1,30,-3.01,-3.01
2,1,1,45,-3.60,-3.60
2,1,2,0,-3.05,-3.05
2,1,2,15,-2.63,-2.63
2,1,2,30,-2.56,-2.56
2,1,2,45,-2.70,-2.70
2,1,3,0,-2.63,-2.63
2,1,3,15,-2.73,-2.73
2,1,3,30,-2.90,-2.90
2,1,3,45,-2.90,-2.90
2,1,4,0,-3.18,-3.18
2,1,4,15,-2.93,-2.93
2,1,4,30,-2.76,-2.76
2,1,4,45,-2.56,-2.56
2,1,5,0,-2.81,-2.81
2,1,5,15,-2.84,-2.84
2,1,5,30,-3.32,-3.32
2,1,5,45,-3.15,-3.15
2,1,6,0,-3.16,-3.16
2,1,6,15,-2.98,-2.98
2,1,6,30,-2.98,-2.98
2,1,6,45,-3.03,-3.03
2,2,7,0,-3.64,-3.64
2,2,7,15,-2.93,-2.93
2,2,7,30,-2.92,-2.92
2,2,7,45,-3.39,-3.39
2,2,8,0,-3.32,-3.32
2,2,8,15,-2.91,-2.91
2,2,8,30,-2.97,-2.97
2,2,8,45,-2.93,-2.93
2,2,9,0,-2.91,-2.91
2,2,9,15,-2.37,-2.37
2,2,9,30,-1.83,-1.83
2,2,9,45,-2.27,-2.27
2,2,10,0,-2.52,-2.52
2,2,10,15,-2.50,-2.50
2,2,10,30,-2.97,-2.97
2,2,10,45,-2.95,-2.95
2,2,11,0,-2.90,-2.90
2,2,11,15,-2.54,-2.54
2,2,11,30,-1.97,-1.97
2,2,11,45,-1.52,-1.52
2,2,12,0,-1.10,-1.10
2,2,12,15,-1.57,-1.57
2,2,12,30,-0.79,-0.79
2,2,12,45,-0.48,-0.48
2,2,13,0,-0.66,-0.66
2,2,13,15,0.39,0.39
2,2,13,30,-0.20,-0.20
2,2,13,45,1.24,1.24
2,2,14,0,0.78,0.78
2,2,14,15,2.25,2.25
2,2,14,30,2.29,2.29
2,2,14,45,2.37,2.37
2,2,15,0,5.34,5.34
2,2,15,15,4.90,4.90
2,2,15,30,1.39,1.39
2,2,15,45,-0.32,-0.32
2,2,16,0,2.29,2.29
2,2,16,15,-8.51,-8.51
2,2,16,30,-5.63,-5.63
2,2,16,45,-7.25,-7.25
2,2,17,0,2.20,2.20
2,2,17,15,5.98,5.98
2,2,17,30,4.16,4.16
2,2,17,45,2.34,2.34
2,2,18,0,6.37,6.37
2,2,18,15,4.55,4.55
2,2,18,30,21.82,21.82
2,2,18,45,18.56,18.56
2,2,19,0,26.35,26.35
2,2,19,15,0.32,0.32
2,2,19,30,-8.23,-8.23
2,2,19,45,1.84,1.84
2,2,20,0,30.15,30.15
2,2,20,15,54.86,54.86
2,2,20,30,73.89,73.89
2,2,20,45,97.47,97.47
2,2,21,0,102.27,102.27
2,2,21,15,92.07,92.07
2,2,21,30,85.77,85.77
2,2,21,45,64.77,64.77
2,2,22,0,25.47,25.47
2,2,22,15,22.77,22.77
2,2,22,30,-0.93,-0.93
2,2,22,45,-9.03,-9.03
2,2,23,0,49.77,49.77
2,2,23,15,77.07,77.07
2,2,23,30,95.07,95.07
2,2,23,45,57.57,57.57
2,2,24,0,119.97,119.97
2,2,24,15,80.67,80.67
2,2,24,30,74.97,74.97
2,2,24,45,73.47,73.47
2,2,1,0,58.47,58.47
2,2,1,15,82.77,82.77
2,2,1,30,80.07,80.07
2,2,1,45,97.77,97.77
2,2,2,0,57.87,57.87
2,2,2,15,61.47,61.47
2,2,2,30,85.47,85.47
2,2,2,45,85.77,85.77
2,2,3,0,71.67,71.67
2,2,3,15,69.57,69.57
2,2,3,30,70.77,70.77
2,2,3,45,67.47,67.47
2,2,4,0,83.67,83.67
2,2,4,15,85.47,85.47
2,2,4,30,101.07,101.07
2,2,4,45,102.27,102.27
2,2,5,0,101.07,101.07
2,2,5,15,80.67,80.67
2,2,5,30,95.97,95.97
2,2,5,45,93.57,93.57
2,2,6,0,88.47,88.47
2,2,6,15,89.97,89.97
2,2,6,30,100.77,100.77
2,2,6,45,105.27,105.27
2,3,7,0,106.08,106.08
2,3,7,15,106.68,106.68
2,3,7,30,104.28,104.28
2,3,7,45,103.38,103.38
2,3,8,0,104.28,104.28
2,3,8,15,94.38,94.38
2,3,8,30,81.48,81.48
2,3,8,45,70.08,70.08
2,3,9,0,61.08,61.08
2,3,9,15,81.48,81.48
2,3,9,30,85.98,85.98
2,3,9,45,82.68,82.68
2,3,10,0,99.78,99.78
2,3,10,15,85.98,85.98
2,3,10,30,62.58,62.58
2,3,10,45,63.18,63.18
2,3,11,0,68.58,68.58
2,3,11,15,57.78,57.78
2,3,11,30,37.08,37.08
2,3,11,45,51.18,51.18
2,3,12,0,52.08,52.08
2,3,12,15,54.18,54.18
2,3,12,30,62.88,62.88
2,3,12,45,71.88,71.88
2,3,13,0,64.98,64.98
2,3,13,15,62.88,62.88
2,3,13,30,55.38,55.38
2,3,13,45,64.08,64.08
2,3,14,0,64.68,64.68
2,3,14,15,52.38,52.38
2,3,14,30,34.08,34.08
2,3,14,45,22.38,22.38
2,3,15,0,25.38,25.38
2,3,15,15,25.68,25.68
2,3,15,30,28.68,28.68
2,3,15,45,46.08,46.08
2,3,16,0,12.18,12.18
2,3,16,15,14.88,14.88
2,3,16,30,11.28,11.28
2,3,16,45,15.48,15.48
2,3,17,0,5.58,5.58
2,3,17,15,55.98,55.98
2,3,17,30,62.88,62.88
2,3,17,45,45.18,45.18
2,3,18,0,45.48,45.48
2,3,18,15,39.78,39.78
2,3,18,30,43.68,43.68
2,3,18,45,25.98,25.98
2,3,19,0,58.38,58.38
2,3,19,15,44.28,44.28
2,3,19,30,25.38,25.38
2,3,19,45,18.18,18.18
2,3,20,0,28.08,28.08
2,3,20,15,25.68,25.68
2,3,20,30,25.08,25.08
2,3,20,45,33.48,33.48
2,3,21,0,32.28,32.28
2,3,21,15,18.78,18.78
2,3,21,30,28.68,28.68
2,3,21,45,13.68,13.68
2,3,22,0,-30.72,-30.72
2,3,22,15,-36.12,-36.12
2,3,22,30,-40.32,-40.32
2,3,22,45,-28.02,-28.02
2,3,23,0,-23.22,-23.22
2,3,23,15,-28.92,-28.92
2,3,23,30,2.28,2.28
2,3,23,45,17.58,17.58
2,3,24,0,25.08,25.08
2,3,24,15,36.48,36.48
2,3,24,30,52.68,52.68
2,3,24,45,76.08,76.08
2,3,1,0,57.18,57.18
2,3,1,15,55.08,55.08
2,3,1,30,29.28,29.28
2,3,1,45,16.38,16.38
2,3,2,0,19.08,19.08
2,3,2,15,8.88,8.88
2,3,2,30,24.78,24.78
2,3,2,45,36.18,36.18
2,3,3,0,20.58,20.58
2,3,3,15,-6.72,-6.72
2,3,3,30,-1.02,-1.02
2,3,3,45,-22.62,-22.62
2,3,4,0,-28.62,-28.62
2,3,4,15,-19.32,-19.32
2,3,4,30,-31.02,-31.02
2,3,4,45,-44.82,-44.82
2,3,5,0,-12.42,-12.42
2,3,5,15,-81.42,-81.42
2,3,5,30,-120.72,-120.72
2,3,5,45,-124.92,-124.92
2,3,6,0,-114.72,-114.72
2,3,6,15,-121.02,-121.02
2,3,6,30,-117.12,-117.12
2,3,6,45,-135.42,-135.42
2,4,7,0,-148.27,-148.27
2,4,7,15,-144.37,-144.37
2,4,7,30,-145.57,-145.57
2,4,7,45,-141.37,-141.37
2,4,8,0,-136.87,-136.87
2,4,8,15,-136.87,-136.87
2,4,8,30,-148.57,-148.57
2,4,8,45,-141.97,-141.97
2,4,9,0,-151.57,-151.57
2,4,9,15,-141.67,-141.67
2,4,9,30,-137.77,-137.77
2,4,9,45,-154.57,-154.57
2,4,10,0,-158.77,-158.77
2,4,10,15,-155.77,-155.77
2,4,10,30,-147.67,-147.67
2,4,10,45,-147.37,-147.37
2,4,11,0,-151.87,-151.87
2,4,11,15,-135.67,-135.67
2,4,11,30,-120.97,-120.97
2,4,11,45,-129.07,-129.07
2,4,12,0,-123.97,-123.97
2,4,12,15,-113.47,-113.47
2,4,12,30,-109.57,-109.57
2,4,12,45,-108.37,-108.37
2,4,13,0,-119.17,-119.17
2,4,13,15,-108.07,-108.07
2,4,13,30,-121.27,-121.27
2,4,13,45,-121.87,-121.87
2,4,14,0,-114.07,-114.07
2,4,14,15,-123.07,-123.07
2,4,14,30,-123.07,-123.07
2,4,14,45,-121.27,-121.27
2,4,15,0,-119.17,-119.17
2,4,15,15,-123.97,-123.97
2,4,15,30,-121.27,-121.27
2,4,15,45,-111.67,-111.67
2,4,16,0,-109.27,-109.27
2,4,16,15,-113.77,-113.77
2,4,16,30,-123.97,-123.97
2,4,16,45,-117.07,-117.07
2,4,17,0,-109.87,-109.87
2,4,17,15,-87.07,-87.07
2,4,17,30,-79.87,-79.87
2,4,17,45,-87.37,-87.37
2,4,18,0,-70.27,-70.27
2,4,18,15,-58.03,-58.03
2,4,18,30,-43.09,-43.09
2,4,18,45,-50.45,-50.45
2,4,19,0,-54.29,-54.29
2,4,19,15,-58.45,-58.45
2,4,19,30,-67.73,-67.73
2,4,19,45,-73.17,-73.17
2,4,20,0,-69.65,-69.65
2,4,20,15,-65.49,-65.49
2,4,20,30,-61.01,-61.01
2,4,20,45,-74.45,-74.45
2,4,21,0,-44.05,-44.05
2,4,21,15,-39.57,-39.57
2,4,21,30,-49.17,-49.17
2,4,21,45,-45.33,-45.33
2,4,22,0,-28.37,-28.37
2,4,22,15,-29.33,-29.33
2,4,22,30,-30.93,-30.93
2,4,22,45,-200.21,-200.21
2,4,23,0,-187.09,-187.09
2,4,23,15,-263.25,-263.25
2,4,23,30,-203.73,-203.73
2,4,23,45,-215.25,-215.25
2,4,24,0,-277.33,-277.33
2,4,24,15,-252.05,-252.05
2,4,24,30,-247.25,-247.25
2,4,24,45,-229.65,-229.65
2,4,1,0,-217.49,-217.49
2,4,1,15,-160.85,-160.85
2,4,1,30,-148.05,-148.05
2,4,1,45,-152.85,-152.85
2,4,2,0,-152.85,-152.85
2,4,2,15,-173.01,-173.01
2,4,2,30,-161.81,-161.81
2,4,2,45,-178.45,-178.45
2,4,3,0,-146.13,-146.13
2,4,3,15,-143.57,-143.57
2,4,3,30,-130.77,-130.77
2,4,3,45,-140.69,-140.69
2,4,4,0,-164.05,-164.05
2,4,4,15,-132.69,-132.69
2,4,4,30,-122.77,-122.77
2,4,4,45,-95.57,-95.57
2,4,5,0,-57.81,-57.81
2,4,5,15,-45.97,-45.97
2,4,5,30,-60.69,-60.69
2,4,5,45,-61.33,-61.33
2,4,6,0,-55.25,-55.25
2,4,6,15,-58.13,-58.13
2,4,6,30,-48.85,-48.85
2,4,6,45,-48.53,-48.53
2,5,7,0,-55.02,-55.02
2,5,7,15,-53.74,-53.74
2,5,7,30,-64.94,-64.94
2,5,7,45,-57.58,-57.58
2,5,8,0,-60.78,-60.78
2,5,8,15,-60.78,-60.78
2,5,8,30,-59.18,-59.18
2,5,8,45,-63.98,-63.98
2,5,9,0,-61.42,-61.42
2,5,9,15,-68.46,-68.46
2,5,9,30,-77.42,-77.42
2,5,9,45,-74.86,-74.86
2,5,10,0,-79.66,-79.66
2,5,10,15,-23.98,-23.98
2,5,10,30,-22.06,-22.06
2,5,10,45,-4.40,-4.40
2,5,11,0,8.80,8.80
2,5,11,15,6.16,6.16
2,5,11,30,-10.34,-10.34
2,5,11,45,-4.73,-4.73
2,5,12,0,-4.73,-4.73
2,5,12,15,28.90,28.90
2,5,12,30,42.22,42.22
2,5,12,45,30.34,30.34
2,5,13,0,18.82,18.82
2,5,13,15,9.46,9.46
2,5,13,30,4.06,4.06
2,5,13,45,6.22,6.22
2,5,14,0,2.26,2.26
2,5,14,15,-2.78,-2.78
2,5,14,30,6.58,6.58
2,5,14,45,-18.62,-18.62
2,5,15,0,-25.82,-25.82
2,5,15,15,-4.22,-4.22
2,5,15,30,3.70,3.70
2,5,15,45,2.98,2.98
2,5,16,0,10.54,10.54
2,5,16,15,27.10,27.10
2,5,16,30,17.74,17.74
2,5,16,45,-11.78,-11.78
2,5,17,0,-27.26,-27.26
2,5,17,15,-17.54,-17.54
2,5,17,30,-53.54,-53.54
2,5,17,45,-52.82,-52.82
2,5,18,0,-58.58,-58.58
2,5,18,15,-47.78,-47.78
2,5,18,30,-76.58,-76.58
2,5,18,45,-108.26,-108.26
2,5,19,0,-120.14,-120.14
2,5,19,15,-135.98,-135.98
2,5,19,30,-141.02,-141.02
2,5,19,45,-169.46,-169.46
2,5,20,0,-151.82,-151.82
2,5,20,15,-170.18,-170.18
2,5,20,30,-171.26,-171.26
2,5,20,45,-162.26,-162.26
2,5,21,0,-147.14,-147.14
2,5,21,15,-128.42,-128.42
2,5,21,30,-130.22,-130.22
2,5,21,45,-140.66,-140.66
2,5,22,0,-186.38,-186.38
2,5,22,15,-171.62,-171.62
2,5,22,30,-124.82,-124.82
2,5,22,45,0.00,0.00
2,5,23,0,0.00,0.00
2,5,23,15,0.00,0.00
2,5,23,30,0.00,0.00
2,5,23,45,0.00,0.00
2,5,24,0,0.00,0.00
2,5,24,15,0.00,0.00
2,5,24,30,0.00,0.00
2,5,24,45,0.00,0.00
2,5,1,0,0.00,0.00
2,5,1,15,0.00,0.00
2,5,1,30,0.00,0.00
2,5,1,45,0.00,0.00
2,5,2,0,0.00,0.00
2,5,2,15,0.00,0.00
2,5,2,30,0.00,0.00
2,5,2,45,0.00,0.00
2,5,3,0,0.00,0.00
2,5,3,15,0.00,0.00
2,5,3,30,0.00,0.00
2,5,3,45,0.00,0.00
2,5,4,0,0.00,0.00
2,5,4,15,0.00,0.00
2,5,4,30,0.00,0.00
2,5,4,45,0.00,0.00
2,5,5,0,0.00,0.00
2,5,5,15,0.00,0.00
2,5,5,30,0.00,0.00
2,5,5,45,0.00,0.00
2,5,6,0,0.00,0.00
2,5,6,15,0.00,0.00
2,5,6,30,0.00,0.00
2,5,6,45,0.00,0.00
3,1,7,15,0.00,0.00
3,1,7,30,0.00,0.00
3,1,7,45,0.00,0.00
3,1,8,0,0.00,0.00
3,1,8,15,0.00,0.00
3,1,8,30,0.00,0.00
3,1,8,45,0.00,0.00
3,1,9,0,0.00,0.00
3,1,9,15,0.00,0.00
3,1,9,30,0.00,0.00
3,1,9,45,0.00,0.00
3,1,10,0,0.00,0.00
3,1,10,15,0.00,0.00
3,1,10,30,0.00,0.00
3,1,10,45,0.00,0.00
3,1,11,0,0.00,0.00
3,1,11,15,0.00,0.00
3,1,11,30,0.00,0.00
3,1,11,45,0.00,0.00
3,1,12,0,0.00,0.00
3,1,12,15,0.00,0.00
3,1,12,30,0.00,0.00
3,1,12,45,0.00,0.00
3,1,13,0,0.00,0.00
3,1,13,15,0.00,0.00
3,1,13,30,0.00,0.00
3,1,13,45,0.00,0.00
3,1,14,0,0.00,0.00
3,1,14,15,0.00,0.00
3,1,14,30,0.00,0.00
3,1,14,45,0.00,0.00
3,1,15,0,0.00,0.00
3,1,15,15,0.00,0.00
3,1,15,30,0.00,0.00
3,1,15,45,0.00,0.00
3,1,16,0,0.00,0.00
3,1,16,15,0.00,0.00
3,1,16,30,0.00,0.00
3,1,16,45,0.00,0.00
3,1,17,0,0.00,0.00
3,1,17,15,0.00,0.00
3,1,17,30,0.00,0.00
3,1,17,45,0.00,0.00
3,1,18,0,0.00,0.00
3,1,18,15,0.00,0.00
3,1,18,30,0.00,0.00
3,1,18,45,0.00,0.00
3,1,19,0,0.00,0.00
3,1,19,15,0.00,0.00
3,1,19,30,0.00,0.00
3,1,19,45,0.00,0.00
3,1,20,0,0.00,0.00
3,1,20,15,0.00,0.00
3,1,20,30,0.00,0.00
3,1,20,45,0.00,0.00
3,1,21,0,0.00,0.00
3,1,21,15,0.00,0.00
3,1,21,30,0.00,0.00
3,1,21,45,0.00,0.00
3,1,22,0,0.00,0.00
3,1,22,15,0.00,0.00
3,1,22,30,0.00,0.00
3,1,22,45,0.00,0.00
3,1,23,0,0.00,0.00
3,1,23,15,0.00,0.00
3,1,23,30,0.00,0.00
3,1,23,45,0.00,0.00
3,1,24,0,0.00,0.00
3,1,24,15,0.00,0.00
3,1,24,30,0.00,0.00
3,1,24,45,0.00,0.00
3,1,1,0,0.00,0.00
3,1,1,15,0.00,0.00
3,1,1,30,0.00,0.00
3,1,1,45,0.00,0.00
3,1,2,0,0.00,0.00
3,1,2,15,0.00,0.00
3,1,2,30,0.00,0.00
3,1,2,45,0.00,0.00
3,1,3,0,0.00,0.00
3,1,3,15,0.00,0.00
3,1,3,30,0.00,0.00
3,1,3,45,0.00,0.00
3,1,4,0,0.00,0.00
3,1,4,15,0.00,0.00
3,1,4,30,0.00,0.00
3,1,4,45,0.00,0.00
3,1,5,0,0.00,0.00
3,1,5,15,0.00,0.00
3,1,5,30,0.00,0.00
3,1,5,45,0.00,0.00
3,1,6,0,0.00,0.00
3,1,6,15,0.00,0.00
3,1,6,30,0.00,0.00
3,1,6,45,-0.60,-0.60
3,2,7,0,-0.08,-0.08
3,2,7,15,-0.23,-0.23
3,2,7,30,0.01,0.01
3,2,7,45,-0.15,-0.15
3,2,8,0,0.65,0.65
3,2,8,15,0.38,0.38
3,2,8,30,0.39,0.39
3,2,8,45,-0.01,-0.01
3,2,9,0,-0.63,-0.63
3,2,9,15,-0.38,-0.38
3,2,9,30,-0.66,-0.66
3,2,9,45,-0.80,-0.80
3,2,10,0,-0.57,-0.57
3,2,10,15,-0.97,-0.97
3,2,10,30,-1.76,-1.76
3,2,10,45,-1.03,-1.03
3,2,11,0,-1.11,-1.11
3,2,11,15,-0.35,-0.35
3,2,11,30,-0.13,-0.13
3,2,11,45,-0.56,-0.56
3,2,12,0,-0.68,-0.68
3,2,12,15,-0.71,-0.71
3,2,12,30,0.12,0.12
3,2,12,45,-0.06,-0.06
3,2,13,0,-0.55,-0.55
3,2,13,15,-0.91,-0.91
3,2,13,30,-1.16,-1.16
3,2,13,45,-1.30,-1.30
3,2,14,0,-1.43,-1.43
3,2,14,15,-0.95,-0.95
3,2,14,30,-1.16,-1.16
3,2,14,45,-1.17,-1.17
3,2,15,0,-1.02,-1.02
3,2,15,15,-1.46,-1.46
3,2,15,30,-1.66,-1.66
3,2,15,45,-2.10,-2.10
3,2,16,0,-2.44,-2.44
3,2,16,15,-2.46,-2.46
3,2,16,30,-1.82,-1.82
3,2,16,45,-2.26,-2.26
3,2,17,0,-2.78,-2.78
3,2,17,15,-1.63,-1.63
3,2,17,30,-1.84,-1.84
3,2,17,45,-1.91,-1.91
3,2,18,0,-1.78,-1.78
3,2,18,15,-1.77,-1.77
3,2,18,30,-2.75,-2.75
3,2,18,45,-2.87,-2.87
3,2,19,0,-2.47,-2.47
3,2,19,15,-2.67,-2.67
3,2,19,30,-2.94,-2.94
3,2,19,45,-2.94,-2.94
3,2,20,0,-3.57,-3.57
3,2,20,15,-3.18,-3.18
3,2,20,30,-3.24,-3.24
3,2,20,45,-2.92,-2.92
3,2,21,0,-2.23,-2.23
3,2,21,15,-2.45,-2.45
3,2,21,30,-2.25,-2.25
3,2,21,45,-2.49,-2.49
3,2,22,0,-2.36,-2.36
3,2,22,15,-1.77,-1.77
3,2,22,30,-1.63,-1.63
3,2,22,45,-1.22,-1.22
3,2,23,0,-1.82,-1.82
3,2,23,15,-1.67,-1.67
3,2,23,30,-2.04,-2.04
3,2,23,45,-0.23,-0.23
3,2,24,0,-0.45,-0.45
3,2,24,15,-2.44,-2.44
3,2,24,30,-3.08,-3.08
3,2,24,45,-2.34,-2.34
3,2,1,0,-3.44,-3.44
3,2,1,15,-3.58,-3.58
3,2,1,30,-3.34,-3.34
3,2,1,45,-3.78,-3.78
3,2,2,0,-4.30,-4.30
3,2,2,15,-3.34,-3.34
3,2,2,30,-2.04,-2.04
3,2,2,45,-2.06,-2.06
3,2,3,0,-2.70,-2.70
3,2,3,15,-5.22,-5.22
3,2,3,30,-5.36,-5.36
3,2,3,45,-6.26,-6.26
3,2,4,0,-7.10,-7.10
3,2,4,15,-8.74,-8.74
3,2,4,30,-8.16,-8.16
3,2,4,45,-8.24,-8.24
3,2,5,0,-9.54,-9.54
3,2,5,15,-9.56,-9.56
3,2,5,30,-8.64,-8.64
3,2,5,45,-7.60,-7.60
3,2,6,0,-7.32,-7.32
3,2,6,15,-7.68,-7.68
3,2,6,30,-7.64,-7.64
3,2,6,45,-7.58,-7.58
3,3,7,0,-8.35,-8.35
3,3,7,15,-7.93,-7.93
3,3,7,30,-8.01,-8.01
3,3,7,45,-8.21,-8.21
3,3,8,0,-7.95,-7.95
3,3,8,15,-7.71,-7.71
3,3,8,30,-8.81,-8.81
3,3,8,45,-8.81,-8.81
3,3,9,0,-8.53,-8.53
3,3,9,15,-8.47,-8.47
3,3,9,30,-8.21,-8.21
3,3,9,45,-8.05,-8.05
3,3,10,0,-7.97,-7.97
3,3,10,15,-9.41,-9.41
3,3,10,30,-8.17,-8.17
3,3,10,45,-7.33,-7.33
3,3,11,0,-8.29,-8.29
3,3,11,15,-7.49,-7.49
3,3,11,30,-7.57,-7.57
3,3,11,45,-7.53,-7.53
3,3,12,0,-7.99,-7.99
3,3,12,15,-8.53,-8.53
3,3,12,30,-8.47,-8.47
3,3,12,45,-8.53,-8.53
3,3,13,0,-7.91,-7.91
3,3,13,15,-7.79,-7.79
3,3,13,30,-7.23,-7.23
3,3,13,45,-7.39,-7.39
3,3,14,0,-8.05,-8.05
3,3,14,15,-8.29,-8.29
3,3,14,30,-8.63,-8.63
3,3,14,45,-9.15,-9.15
3,3,15,0,-8.99,-8.99
3,3,15,15,-9.13,-9.13
